order_no,staff_name,order_status,order_date,customer_name,trxn_batch_id,coin,sender_wallet,receiver_wallet,coin_amount(usd),purchase_rate(ngnusd),order_time,date_paid,time_paid,month,channel,completed?
5301,JPT-004,Paid,7-Mar-2023,Brad Eason,Buy-3679,BTC,kraken,kraken,$211.93,608.83,8:29 AM,7-Mar-2023,8:37:00 AM,Mar-2023,Website,TRUE
5302,JPT-004,Paid,7-Mar-2023,Nicole Hansen,Buy-3679,BTC,kraken,kraken,$345.10,613.06,9:21 AM,7-Mar-2023,9:24:00 AM,Mar-2023,Website,TRUE
5303,JPT-004,Paid,7-Mar-2023,Sean O'Donnell,Buy-3679,BTC,kraken,kraken,$308.10,613.06,9:46 AM,7-Mar-2023,10:13:00 AM,Mar-2023,Website,TRUE
5304,JPT-004,Paid,7-Mar-2023,Evan Minnotte,Buy-3679,BTC,kraken,kraken,$78.52,608.83,12:24 PM,7-Mar-2023,2:00:00 PM,Mar-2023,Website,TRUE
5305,JPT-004,Paid,7-Mar-2023,Monica Federle,Buy-3679,USDT,kraken,kraken,$441.70,611.37,10:14 AM,7-Mar-2023,10:17:00 AM,Mar-2023,Website,TRUE
5306,JPT-004,Paid,7-Mar-2023,Monica Federle,Buy-3679,USDT,kraken,kraken,$368.08,611.37,11:44 AM,7-Mar-2023,12:08:00 PM,Mar-2023,Website,TRUE
5307,JPT-004,Paid,7-Mar-2023,Monica Federle,Buy-3679,USDT,kraken,kraken,$441.70,611.37,8:22 PM,7-Mar-2023,8:46:00 PM,Mar-2023,Website,TRUE
5308,JPT-004,Paid,7-Mar-2023,Shirley Schmidt,Buy-3679,BTC,kraken,kraken,$242.49,612.21,9:19 PM,7-Mar-2023,9:26:00 PM,Mar-2023,Website,TRUE
5309,JPT-004,Paid,7-Mar-2023,Meg O'Connel,Buy-3679,USDT,kraken,kraken,"$1,545.94",613.91,1:50 PM,7-Mar-2023,2:32:00 PM,Mar-2023,Website,TRUE
5310,JPT-004,Paid,7-Mar-2023,Meg O'Connel,Buy-3679,BTC,kraken,kraken,$147.98,612.21,7:09 PM,7-Mar-2023,7:17:00 PM,Mar-2023,Website,TRUE
5311,JPT-004,Paid,7-Mar-2023,Meg O'Connel,Buy-3679,BTC,kraken,kraken,"$1,322.49",613.06,10:08 PM,7-Mar-2023,10:38:00 PM,Mar-2023,Website,TRUE
5312,JPT-004,Paid,7-Mar-2023,Erica Bern,Buy-3679,BTC,kraken,kraken,$87.74,591.92,8:39 PM,7-Mar-2023,9:40:00 PM,Mar-2023,Website,TRUE
5313,JPT-004,Paid,8-Mar-2023,Monica Federle,Buy-3679,BTC,kraken,kraken,"$1,561.81",617.29,12:12 AM,8-Mar-2023,12:32:00 AM,Mar-2023,Website,TRUE
5314,JPT-004,Paid,7-Mar-2023,Anna Andreadi,Buy-3679,BTC,kraken,kraken,"$1,118.08",615.60,11:11 PM,8-Mar-2023,12:36:00 AM,Mar-2023,Website,TRUE
5315,JPT-004,Paid,8-Mar-2023,Muhammed MacIntyre,Buy-3679,BTC,kraken,kraken,$205.98,612.21,12:27 AM,7-Mar-2023,12:38:00 AM,Mar-2023,Website,TRUE
5316,JPT-004,Paid,8-Mar-2023,Anna Andreadi,Buy-3679,BTC,kraken,kraken,$409.28,613.06,9:43 AM,8-Mar-2023,10:06:00 AM,Mar-2023,Website,TRUE
5317,JPT-004,Paid,8-Mar-2023,Shirley Schmidt,Buy-3679,BTC,kraken,kraken,$370.31,614.75,7:59 AM,8-Mar-2023,9:04:00 AM,Mar-2023,Website,TRUE
5318,JPT-004,Paid,8-Mar-2023,Mike Kennedy,Buy-3680,USDT,kraken,kraken,$218.62,608.83,12:56 PM,8-Mar-2023,12:59:00 PM,Mar-2023,Website,TRUE
5319,JPT-003,Paid,8-Mar-2023,Monica Federle,Buy-3684,USDT,kraken,kraken,$294.47,613.06,2:44 PM,8-Mar-2023,3:21:00 PM,Mar-2023,Website,TRUE
5320,JPT-003,Paid,8-Mar-2023,Beth Thompson,Buy-3680,BTC,kraken,kraken,$568.85,613.06,8:30 PM,8-Mar-2023,9:18:00 PM,Mar-2023,Website,TRUE
5321,JPT-003,Paid,8-Mar-2023,Luke Weiss,Buy-3680,BTC,kraken,kraken,"$3,857.23",618.13,10:34 PM,8-Mar-2023,11:12:00 PM,Mar-2023,Website,TRUE
5322,JPT-003,Paid,9-Mar-2023,Julia Dunbar,Buy-3680,BTC,kraken,kraken,$279.59,618.13,9:15 AM,9-Mar-2023,9:23:00 AM,Mar-2023,Website,TRUE
5323,JPT-003,Paid,9-Mar-2023,Erica Bern,Buy-3680,BTC,kraken,kraken,$147.23,608.83,10:06 AM,9-Mar-2023,10:08:00 AM,Mar-2023,Website,TRUE
5324,JPT-003,Paid,9-Mar-2023,Mike Kennedy,Buy-3684,USDT,kraken,kraken,$145.75,613.06,12:15 PM,9-Mar-2023,12:17:00 PM,Mar-2023,Website,TRUE
5325,JPT-003,Paid,9-Mar-2023,Ken Heidel,Buy-3680,BTC,kraken,kraken,$223.08,613.06,3:16 PM,9-Mar-2023,3:20:00 PM,Mar-2023,Website,TRUE
5326,JPT-003,Paid,10-Mar-2023,Olav Polak,Buy-3681,BTC,kraken,kraken,"$3,569.28",620.67,11:03 AM,10-Mar-2023,11:48:00 AM,Mar-2023,Website,TRUE
5327,JPT-003,Paid,9-Mar-2023,Anna Andreadi,Buy-3680,BTC,kraken,kraken,$855.14,618.13,5:23 PM,9-Mar-2023,5:25:00 PM,Mar-2023,Website,TRUE
5328,JPT-003,Paid,9-Mar-2023,Harlin Parr,Buy-3684,BTC,kraken,kraken,"$2,230.80",621.52,9:00 AM,9-Mar-2023,9:04:00 AM,Mar-2023,Website,TRUE
5329,JPT-003,Paid,9-Mar-2023,Meg O'Connel,Buy-3680,BTC,kraken,kraken,"$1,157.79",620.67,10:03 PM,9-Mar-2023,10:05:00 PM,Mar-2023,Website,TRUE
5330,JPT-003,Paid,9-Mar-2023,Meg O'Connel,Buy-3680,USDT,kraken,kraken,$538.37,618.13,7:25 PM,9-Mar-2023,7:27:00 PM,Mar-2023,Website,TRUE
5341,JPT-003,Paid,9-Mar-2023,Meg O'Connel,Buy-3680,BTC,kraken,kraken,"$3,127.58",620.67,8:20 PM,9-Mar-2023,8:22:00 PM,Mar-2023,Website,TRUE
5342,JPT-003,Paid,10-Mar-2023,Luke Weiss,Buy-3680,BTC,kraken,kraken,"$7,382.46",624.05,7:06 AM,10-Mar-2023,7:28:00 AM,Mar-2023,Website,TRUE
5343,JPT-003,Paid,10-Mar-2023,Erica Bern,Buy-3680,BTC,kraken,kraken,$416.42,618.98,8:04 AM,10-Mar-2023,8:14:00 AM,Mar-2023,Website,TRUE
5344,JPT-003,Paid,10-Mar-2023,Liz MacKendrick,Buy-3680,BTC,kraken,kraken,$84.77,591.92,8:04 AM,10-Mar-2023,8:06:00 AM,Mar-2023,Website,TRUE
5345,JPT-003,Paid,10-Mar-2023,Meg O'Connel,Buy-3681,BTC,kraken,kraken,$133.85,600.38,1:36 PM,10-Mar-2023,1:52:00 PM,Mar-2023,Website,TRUE
5346,JPT-003,Paid,10-Mar-2023,Meg O'Connel,Buy-3684,USDT,kraken,kraken,$185.90,613.06,1:42 PM,10-Mar-2023,1:54:00 PM,Mar-2023,Website,TRUE
5347,JPT-003,Paid,10-Mar-2023,Meg O'Connel,Buy-3681,BTC,kraken,kraken,$89.23,591.92,8:30 PM,10-Mar-2023,8:37:00 PM,Mar-2023,Website,TRUE
5348,JPT-003,Paid,10-Mar-2023,#REF!,Buy-3681,USDT,kraken,kraken,"$4,461.60",624.90,6:51 PM,10-Mar-2023,6:55:00 PM,Mar-2023,Website,TRUE
5349,JPT-003,Paid,10-Mar-2023,Mike Kennedy,Buy-3684,USDT,kraken,kraken,$109.31,613.06,6:57 PM,10-Mar-2023,7:01:00 PM,Mar-2023,Website,TRUE
5350,JPT-003,Paid,10-Mar-2023,Mike Kennedy,Buy-3684,USDT,kraken,kraken,$295.95,618.98,8:17 PM,10-Mar-2023,8:28:00 PM,Mar-2023,Website,TRUE
5351,JPT-003,Paid,10-Mar-2023,Monica Federle,Buy-3684,USDT,kraken,kraken,$441.70,617.29,4:43 PM,10-Mar-2023,4:49:00 PM,Mar-2023,Website,TRUE
5352,JPT-003,Paid,10-Mar-2023,Monica Federle,Buy-3681,BTC,kraken,kraken,"$3,140.97",624.05,5:25 PM,10-Mar-2023,5:34:00 PM,Mar-2023,Website,TRUE
5353,JPT-003,Paid,10-Mar-2023,Evan Minnotte,Buy-3684,USDT,kraken,kraken,$745.09,621.52,11:04 AM,10-Mar-2023,11:49:00 AM,Mar-2023,Website,TRUE
5354,JPT-003,Paid,10-Mar-2023,Shirley Schmidt,Buy-3681,BTC,kraken,kraken,$153.93,613.06,10:31 AM,10-Mar-2023,10:32:00 AM,Mar-2023,Website,TRUE
5355,JPT-003,Paid,10-Mar-2023,Shirley Schmidt,Buy-3681,BTC,kraken,kraken,$455.08,617.29,11:51 PM,11-Mar-2023,12:05:00 AM,Mar-2023,Website,TRUE
5356,JPT-003,Paid,10-Mar-2023,Ralph Knight,Buy-3681,BTC,kraken,kraken,"$4,390.21",624.05,10:38 PM,10-Mar-2023,10:46:00 PM,Mar-2023,Website,TRUE
5357,JPT-003,Paid,10-Mar-2023,Sarah Jordon,Buy-3681,BTC,kraken,kraken,$405.26,617.29,4:42 PM,10-Mar-2023,4:47:00 PM,Mar-2023,Website,TRUE
5358,JPT-003,Paid,10-Mar-2023,Nathan Cano,Buy-3681,BTC,kraken,kraken,$272.16,617.29,11:25 AM,10-Mar-2023,11:51:00 AM,Mar-2023,Website,TRUE
5359,JPT-003,Paid,10-Mar-2023,Erica Bern,Buy-3681,BTC,kraken,kraken,$136.82,608.83,11:09 AM,10-Mar-2023,11:11:00 AM,Mar-2023,Website,TRUE
5360,JPT-003,Paid,10-Mar-2023,Beth Paige,Buy-3681,BTC,kraken,kraken,$590.42,618.98,11:00 AM,10-Mar-2023,11:02:00 AM,Mar-2023,Website,TRUE
5361,JPT-003,Paid,10-Mar-2023,Mike Kennedy,Buy-3294,USDT,kraken,kraken,$182.18,613.06,6:57 PM,10-Mar-2023,7:04:00 PM,Mar-2023,Website,TRUE
5362,JPT-003,Paid,11-Mar-2023,Mike Kennedy,Buy-3681,BTC,kraken,kraken,"$2,204.03",620.67,10:00 AM,11-Mar-2023,10:28:00 AM,Mar-2023,Website,TRUE
5363,JPT-003,Paid,11-Mar-2023,Erica Bern,Buy-3681,BTC,kraken,kraken,$205.23,613.06,12:36 PM,11-Mar-2023,12:41:00 PM,Mar-2023,Website,TRUE
5364,JPT-003,Paid,11-Mar-2023,Anna Andreadi,Buy-3681,BTC,kraken,kraken,$200.77,610.52,10:30 AM,11-Mar-2023,10:33:00 AM,Mar-2023,Website,TRUE
5365,JPT-003,Paid,11-Mar-2023,Meg O'Connel,Buy-3681,BTC,kraken,kraken,$136.08,613.91,2:28 PM,11-Mar-2023,2:31:00 PM,Mar-2023,Website,TRUE
5366,JPT-003,Paid,11-Mar-2023,Sean O'Donnell,Buy-3681,BTC,kraken,kraken,$743.60,618.98,3:36 PM,11-Mar-2023,3:38:00 PM,Mar-2023,Website,TRUE
5367,JPT-003,Paid,11-Mar-2023,Guy Armstrong,Buy-3682,BTC,kraken,kraken,$223.08,618.13,9:48 PM,11-Mar-2023,10:10:00 PM,Mar-2023,Website,TRUE
5368,JPT-003,Paid,11-Mar-2023,John Grady,Buy-3682,BTC,kraken,kraken,"$1,473.70",620.67,10:51 PM,11-Mar-2023,10:53:00 PM,Mar-2023,Website,TRUE
5369,JPT-003,Paid,11-Mar-2023,Mike Kennedy,Buy-3684,USDT,kraken,kraken,$220.85,617.29,6:54 PM,11-Mar-2023,7:23:00 PM,Mar-2023,Website,TRUE
5370,JPT-003,Paid,11-Mar-2023,Mike Kennedy,Buy-3684,BTC,kraken,kraken,$109.31,613.06,11:09 PM,11-Mar-2023,8:35:00 PM,Mar-2023,Website,TRUE
5371,JPT-003,Paid,11-Mar-2023,Deeanne Durtnell,Buy-3684,USDT,kraken,kraken,"$1,197.20",620.67,8:07 PM,11-Mar-2023,8:09:00 PM,Mar-2023,Website,TRUE
5372,JPT-003,Paid,11-Mar-2023,Harlin Parr,Buy-3684,USDT,kraken,kraken,$743.60,620.67,2:43 PM,11-Mar-2023,2:48:00 PM,Mar-2023,Website,TRUE
5373,JPT-003,Paid,11-Mar-2023,Evan Minnotte,Buy-3684,USDT,kraken,kraken,$870.01,618.98,9:49 AM,11-Mar-2023,9:50:00 AM,Mar-2023,Website,TRUE
5374,JPT-003,Paid,12-Mar-2023,Meg O'Connel,Buy-3682,USDT,kraken,kraken,$433.67,618.13,9:32 AM,12-Mar-2023,9:41:00 AM,Mar-2023,Website,TRUE
5375,JPT-003,Paid,12-Mar-2023,Meg O'Connel,Buy-3682,BTC,kraken,kraken,$95.92,613.06,1:55 PM,12-Mar-2023,2:00:00 PM,Mar-2023,Website,TRUE
5376,JPT-003,Paid,12-Mar-2023,Marina Lichtenstein,Buy-3682,BTC,kraken,kraken,"$2,935.32",624.90,1:17 PM,12-Mar-2023,1:19:00 PM,Mar-2023,Website,TRUE
5377,JPT-003,Paid,12-Mar-2023,Anna Andreadi,Buy-3682,BTC,kraken,kraken,$197.80,613.06,1:16 PM,12-Mar-2023,1:19:00 PM,Mar-2023,Website,TRUE
5378,JPT-003,Paid,12-Mar-2023,Shirley Schmidt,Buy-3682,BTC,kraken,kraken,$306.36,617.29,4:22 PM,12-Mar-2023,4:33:00 PM,Mar-2023,Website,TRUE
5379,JPT-003,Paid,12-Mar-2023,Chuck Clark,Buy-3682,BTC,kraken,kraken,$968.17,621.52,5:04 PM,12-Mar-2023,5:17:00 PM,Mar-2023,Website,TRUE
5380,JPT-003,Paid,12-Mar-2023,Sarah Jordon,Buy-3682,BTC,kraken,kraken,$22.24,507.36,5:17 PM,12-Mar-2023,5:19:00 PM,Mar-2023,Website,TRUE
5381,JPT-003,Paid,12-Mar-2023,Mike Kennedy,Buy-3684,USDT,kraken,kraken,$220.85,618.13,1:37 PM,12-Mar-2023,1:40:00 PM,Mar-2023,Website,TRUE
5382,JPT-003,Paid,12-Mar-2023,#N/A,Buy-3684,USDT,kraken,kraken,"$1,677.56",621.52,5:55 PM,12-Mar-2023,5:58:00 PM,Mar-2023,Website,TRUE
5383,JPT-003,Paid,12-Mar-2023,Sean O'Donnell,Buy-3682,BTC,kraken,kraken,$477.39,617.29,9:16 PM,12-Mar-2023,10:21:00 PM,Mar-2023,Website,TRUE
5384,JPT-003,Paid,12-Mar-2023,Anna Andreadi,Buy-3682,BTC,kraken,kraken,$423.85,617.29,9:22 PM,12-Mar-2023,9:24:00 PM,Mar-2023,Website,TRUE
5385,JPT-003,Paid,13-Mar-2023,Liz MacKendrick,Buy-3684,USDT,kraken,kraken,$138.31,608.83,10:11 AM,13-Mar-2023,2:00:00 PM,Mar-2023,Website,TRUE
5386,JPT-003,Paid,13-Mar-2023,Mike Kennedy,Buy-3684,USDT,kraken,kraken,$182.18,613.06,3:48 PM,13-Mar-2023,4:06:00 PM,Mar-2023,Website,TRUE
5387,JPT-003,Paid,13-Mar-2023,Monica Federle,Buy-3684,USDT,kraken,kraken,$371.80,617.29,10:21 PM,13-Mar-2023,11:00:00 PM,Mar-2023,Website,TRUE
5388,JPT-003,Paid,13-Mar-2023,Deeanne Durtnell,Buy-3684,USDT,kraken,kraken,"$1,104.25",620.67,,13-Mar-2023,12:03:00 PM,Mar-2023,Website,TRUE
5389,JPT-003,Paid,13-Mar-2023,Luke Weiss,Buy-3682,BTC,kraken,kraken,"$3,829.53",624.05,8:44 AM,13-Mar-2023,8:46:00 AM,Mar-2023,Website,TRUE
5390,JPT-003,Paid,13-Mar-2023,Sarah Jordon,Buy-3682,BTC,kraken,kraken,$42.39,591.92,9:26 AM,13-Mar-2023,9:28:00 AM,Mar-2023,Website,TRUE
5391,JPT-003,Paid,13-Mar-2023,Mike Kennedy,Buy-3682,BTC,kraken,kraken,$109.31,608.83,9:50 AM,13-Mar-2023,10:00:00 AM,Mar-2023,Website,TRUE
5392,JPT-003,Paid,13-Mar-2023,Evan Minnotte,Buy-3682,ETH,kraken,kraken,$591.91,618.13,10:19 AM,13-Mar-2023,10:29:00 AM,Mar-2023,Website,TRUE
5393,JPT-003,Paid,13-Mar-2023,Evan Minnotte,Buy-3682,BTC,kraken,kraken,$441.70,617.29,11:00 AM,13-Mar-2023,11:32:00 AM,Mar-2023,Website,TRUE
5394,JPT-003,Paid,13-Mar-2023,Shirley Schmidt,Buy-3682,BTC,kraken,kraken,$300.41,617.29,12:49 PM,13-Mar-2023,12:51:00 PM,Mar-2023,Website,TRUE
5395,JPT-003,Paid,13-Mar-2023,Harlin Parr,Buy-3682,BTC,kraken,kraken,"$1,490.92",620.67,2:03 PM,13-Mar-2023,9:17:00 PM,Mar-2023,Website,TRUE
5396,JPT-003,Paid,13-Mar-2023,Anna Andreadi,Buy-3683,BTC,kraken,kraken,$316.03,613.06,4:16 PM,13-Mar-2023,4:19:00 PM,Mar-2023,Website,TRUE
5397,JPT-003,Paid,13-Mar-2023,Sarah Jordon,Buy-3683,BTC,kraken,kraken,$92.21,591.92,8:03 PM,13-Mar-2023,8:07:00 PM,Mar-2023,Website,TRUE
5398,JPT-003,Paid,13-Mar-2023,Ralph Knight,Buy-3683,BTC,kraken,kraken,"$5,629.05",622.36,10:17 PM,13-Mar-2023,10:42:00 PM,Mar-2023,Website,TRUE
5399,JPT-003,Paid,13-Mar-2023,Dan Reichenbach,Buy-3683,BTC,kraken,kraken,$63.21,591.92,11:25 PM,13-Mar-2023,11:34:00 PM,Mar-2023,Website,TRUE
5400,JPT-003,Paid,13-Mar-2023,Chuck Clark,Buy-3683,BTC,kraken,kraken,"$2,601.11",618.98,11:40 PM,13-Mar-2023,11:49:00 PM,Mar-2023,Website,TRUE
5401,JPT-003,Paid,14-Mar-2023,Dan Reichenbach,Buy-3683,BTC,kraken,kraken,$680.39,617.29,7:25 AM,14-Mar-2023,8:50:00 AM,Mar-2023,Website,TRUE
5402,JPT-003,Paid,14-Mar-2023,Marjie Neasham,Buy-3683,BTC,kraken,kraken,$294.47,617.29,10:04 AM,14-Mar-2023,10:05:00 AM,Mar-2023,Website,TRUE
5403,JPT-003,Paid,14-Mar-2023,Ken Heidel,Buy-3683,BTC,kraken,kraken,$223.08,613.06,9:51 AM,14-Mar-2023,9:55:00 AM,Mar-2023,Website,TRUE
5404,JPT-003,Paid,14-Mar-2023,Evan Minnotte,Buy-3683,BTC,kraken,kraken,$950.32,618.98,1:46 PM,14-Mar-2023,1:48:00 PM,Mar-2023,Website,TRUE
5405,JPT-003,Paid,14-Mar-2023,Chuck Clark,Buy-3683,BTC,kraken,kraken,"$1,431.43",619.82,2:39 PM,14-Mar-2023,2:47:00 PM,Mar-2023,Website,TRUE
5406,JPT-003,Paid,14-Mar-2023,Chuck Clark,Buy-3683,BTC,kraken,kraken,"$1,090.86",619.82,2:51 PM,14-Mar-2023,2:54:00 PM,Mar-2023,Website,TRUE
5407,JPT-003,Paid,14-Mar-2023,Marina Lichtenstein,Buy-3684,BTC,kraken,kraken,"$8,795.30",623.21,3:19 PM,14-Mar-2023,4:21:00 PM,Mar-2023,Website,TRUE
5408,JPT-003,Paid,14-Mar-2023,Muhammed MacIntyre,Buy-3684,BTC,kraken,kraken,$78.82,608.83,3:53 PM,14-Mar-2023,3:56:00 PM,Mar-2023,Website,TRUE
5409,JPT-003,Paid,14-Mar-2023,Shirley Schmidt,Buy-3684,BTC,kraken,kraken,$294.47,621.52,6:32 PM,14-Mar-2023,6:37:00 PM,Mar-2023,Website,TRUE
5410,JPT-003,Paid,14-Mar-2023,Monica Federle,Buy-3684,USDT,kraken,kraken,$739.88,618.98,9:34 AM,14-Mar-2023,10:02:00 AM,Mar-2023,Website,TRUE
5411,JPT-003,Paid,14-Mar-2023,Beth Paige,Buy-3684,USDT,kraken,kraken,$303.39,627.44,10:09 AM,14-Mar-2023,2:38:00 PM,Mar-2023,Website,TRUE
5412,JPT-003,Paid,15-Mar-2023,Dan Reichenbach,Buy-3684,BTC,kraken,kraken,$50.56,591.92,7:36 AM,15-Mar-2023,10:12:00 AM,Mar-2023,Website,TRUE
5413,JPT-003,Paid,15-Mar-2023,Erica Bern,Buy-3684,BTC,kraken,kraken,$80.31,549.64,9:55 AM,15-Mar-2023,9:58:00 AM,Mar-2023,Website,TRUE
5414,JPT-003,Paid,15-Mar-2023,Guy Thornton,Buy-3684,BTC,kraken,kraken,$522.01,618.13,9:54 AM,15-Mar-2023,9:57:00 AM,Mar-2023,Website,TRUE
5415,JPT-004,Paid,15-Mar-2023,Dan Reichenbach,Buy-3684,BTC,kraken,kraken,$229.33,617.29,4:28 PM,15-Mar-2023,5:04:00 PM,Mar-2023,Website,TRUE
5416,JPT-004,Paid,15-Mar-2023,Anna Andreadi,Buy-3684,BTC,kraken,kraken,"$1,124.99",620.67,4:36 PM,15-Mar-2023,5:02:00 PM,Mar-2023,Website,TRUE
5417,JPT-004,Paid,15-Mar-2023,Monica Federle,Buy-3685,USDT,kraken,kraken,$887.86,621.52,5:41 PM,15-Mar-2023,6:07:00 PM,Mar-2023,Website,TRUE
5418,JPT-004,Paid,15-Mar-2023,Shirley Schmidt,Buy-3685,BTC,kraken,kraken,$318.41,618.98,6:26 PM,15-Mar-2023,7:46:00 PM,Mar-2023,Website,TRUE
5419,JPT-004,Paid,15-Mar-2023,Shirley Schmidt,Buy-3685,BTC,kraken,kraken,$186.20,617.29,8:08 PM,15-Mar-2023,9:26:00 PM,Mar-2023,Website,TRUE
5420,JPT-004,Paid,15-Mar-2023,Guy Thornton,Buy-3685,BTC,kraken,kraken,$320.79,617.29,9:34 PM,15-Mar-2023,9:51:00 PM,Mar-2023,Website,TRUE
5421,JPT-004,Paid,15-Mar-2023,Julia Dunbar,Buy-3685,BTC,kraken,kraken,$143.22,613.06,5:41 PM,15-Mar-2023,6:15:00 PM,Mar-2023,Website,TRUE
5422,JPT-004,Paid,16-Mar-2023,Mike Kennedy,Buy-3685,USDT,kraken,kraken,$182.18,613.06,8:31 AM,16-Mar-2023,8:54:00 AM,Mar-2023,Website,TRUE
5423,JPT-004,Paid,16-Mar-2023,Erica Bern,Buy-3685,BTC,kraken,kraken,$647.82,617.29,12:41 AM,16-Mar-2023,6:53:00 AM,Mar-2023,Website,TRUE
5424,JPT-004,Paid,16-Mar-2023,Monica Federle,Buy-3685,USDT,kraken,kraken,$667.01,621.52,1:50 PM,16-Mar-2023,2:21:00 PM,Mar-2023,Website,TRUE
5425,JPT-004,Paid,16-Mar-2023,Liz MacKendrick,Buy-3685,USDT,kraken,kraken,$74.36,613.06,2:26 PM,16-Mar-2023,2:53:00 PM,Mar-2023,Website,TRUE
5426,JPT-004,Paid,16-Mar-2023,Stewart Carmichael,Buy-3685,BTC,kraken,kraken,$748.51,623.21,3:04 PM,16-Mar-2023,3:16:00 PM,Mar-2023,Website,TRUE
5427,JPT-004,Paid,16-Mar-2023,Greg Guthrie,Buy-3685,BTC,kraken,kraken,"$5,595.22",624.05,5:24 PM,16-Mar-2023,6:26:00 PM,Mar-2023,Website,TRUE
5428,JPT-004,Paid,16-Mar-2023,John Grady,Buy-3686,BTC,kraken,kraken,$738.84,613.91,7:25 PM,16-Mar-2023,8:02:00 PM,Mar-2023,Website,TRUE
5429,JPT-004,Paid,16-Mar-2023,Nicole Hansen,Buy-3686,BTC,kraken,kraken,$151.99,608.83,7:57 PM,16-Mar-2023,8:03:00 PM,Mar-2023,Website,TRUE
5430,JPT-004,Paid,16-Mar-2023,Sarah Bern,Buy-3686,BTC,kraken,kraken,"$1,524.38",616.44,7:19 PM,16-Mar-2023,8:05:00 PM,Mar-2023,Website,TRUE
5431,JPT-004,Paid,16-Mar-2023,Shirley Schmidt,Buy-3686,BTC,kraken,kraken,$381.47,616.44,9:19 PM,16-Mar-2023,9:30:00 PM,Mar-2023,Website,TRUE
5432,JPT-004,Paid,16-Mar-2023,Guy Armstrong,Buy-3686,BTC,kraken,kraken,"$1,282.26",613.91,8:11 PM,16-Mar-2023,10:05:00 PM,Mar-2023,Website,TRUE
5433,JPT-004,Paid,16-Mar-2023,Anna Andreadi,Buy-3685,BTC,kraken,kraken,$906.60,621.52,11:46 AM,16-Mar-2023,1:02:00 PM,Mar-2023,Website,TRUE
5434,JPT-004,Paid,16-Mar-2023,Anna Andreadi,Buy-3685,BTC,kraken,kraken,$446.38,621.52,11:46 AM,16-Mar-2023,1:05:00 PM,Mar-2023,Website,TRUE
5435,JPT-004,Paid,16-Mar-2023,Anna Andreadi,Buy-3685,BTC,kraken,kraken,"$1,202.85",623.21,1:41 PM,16-Mar-2023,11:46:00 PM,Mar-2023,Website,TRUE
5436,JPT-004,Paid,16-Mar-2023,Olav Polak,Buy-3686,BTC,kraken,kraken,$891.73,613.91,8:14 PM,16-Mar-2023,9:28:00 PM,Mar-2023,Website,TRUE
5437,JPT-004,Paid,17-Mar-2023,Anna Andreadi,Buy-3686,BTC,kraken,kraken,$668.12,616.44,10:18 AM,17-Mar-2023,11:55:00 AM,Mar-2023,Website,TRUE
5438,JPT-004,Paid,17-Mar-2023,Ken Heidel,Buy-3686,BTC,kraken,kraken,$304.28,613.91,11:53 AM,17-Mar-2023,12:02:00 PM,Mar-2023,Website,TRUE
5439,JPT-004,Paid,17-Mar-2023,Mike Kennedy,Buy-3686,BTC,kraken,kraken,$330.60,613.91,1:26 PM,17-Mar-2023,1:49:00 PM,Mar-2023,Website,TRUE
5340,JPT-004,Paid,17-Mar-2023,Geoff Assaf,Buy-3686,USDT,kraken,kraken,"$2,230.80",617.29,2:01 PM,17-Mar-2023,2:19:00 PM,Mar-2023,Website,TRUE
5441,JPT-004,Paid,17-Mar-2023,Stewart Carmichael,Buy-3686,BTC,kraken,kraken,$682.62,616.44,2:26 PM,17-Mar-2023,7:21:00 PM,Mar-2023,Website,TRUE
5442,JPT-004,Paid,17-Mar-2023,Shirley Schmidt,Buy-3686,BTC,kraken,kraken,$149.31,608.83,6:29 PM,17-Mar-2023,7:50:00 PM,Mar-2023,Website,TRUE
5443,JPT-004,Confirmed,17-Mar-2023,Greg Guthrie,Buy-3686,BTC,kraken,kraken,$449.73,617.29,6:55 PM,17-Mar-2023,10:35:00 PM,Mar-2023,Website,TRUE
5443,JPT-004,Paid,17-Mar-2023,Greg Guthrie,Buy-3686,BTC,kraken,kraken,"$3,603.19",617.29,7:02 PM,17-Mar-2023,10:35:00 PM,Mar-2023,Website,TRUE
5444,JPT-004,Paid,17-Mar-2023,Muhammed MacIntyre,Buy-3686,BTC,kraken,kraken,$250.30,609.68,10:11 PM,17-Mar-2023,10:23:00 PM,Mar-2023,Website,TRUE
5445,JPT-004,Confirmed,17-Mar-2023,Sean O'Donnell,Buy-3686,BTC,kraken,kraken,$400.80,609.68,12:45 PM,17-Mar-2023,,Mar-2023,Website,TRUE
5445,JPT-004,Paid,17-Mar-2023,Sean O'Donnell,Buy-3686,BTC,kraken,kraken,$462.82,609.68,12:45 PM,17-Mar-2023,12:56:00 PM,Mar-2023,Website,TRUE
5446,JPT-004,Paid,17-Mar-2023,Sarah Jordon,Buy-3686,BTC,kraken,kraken,$454.19,609.68,10:25 AM,18-Mar-2023,10:12:00 AM,Mar-2023,Website,TRUE
5447,JPT-004,Paid,18-Mar-2023,Meg O'Connel,Buy-3687,USDT,kraken,kraken,$290.90,613.06,11:17 AM,18-Mar-2023,11:45:00 AM,Mar-2023,Website,TRUE
